class,path_rgb,path_gray
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00179.png,data_resized/gray\wood\sample_b\wood_sample_b_00179.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00180.png,data_resized/gray\wood\sample_b\wood_sample_b_00180.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00181.png,data_resized/gray\wood\sample_b\wood_sample_b_00181.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00182.png,data_resized/gray\wood\sample_b\wood_sample_b_00182.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00183.png,data_resized/gray\wood\sample_b\wood_sample_b_00183.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00184.png,data_resized/gray\wood\sample_b\wood_sample_b_00184.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00185.png,data_resized/gray\wood\sample_b\wood_sample_b_00185.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00186.png,data_resized/gray\wood\sample_b\wood_sample_b_00186.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00187.png,data_resized/gray\wood\sample_b\wood_sample_b_00187.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00188.png,data_resized/gray\wood\sample_b\wood_sample_b_00188.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00189.png,data_resized/gray\wood\sample_b\wood_sample_b_00189.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00190.png,data_resized/gray\wood\sample_b\wood_sample_b_00190.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00191.png,data_resized/gray\wood\sample_b\wood_sample_b_00191.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00192.png,data_resized/gray\wood\sample_b\wood_sample_b_00192.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00193.png,data_resized/gray\wood\sample_b\wood_sample_b_00193.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00194.png,data_resized/gray\wood\sample_b\wood_sample_b_00194.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00195.png,data_resized/gray\wood\sample_b\wood_sample_b_00195.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00196.png,data_resized/gray\wood\sample_b\wood_sample_b_00196.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00197.png,data_resized/gray\wood\sample_b\wood_sample_b_00197.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00198.png,data_resized/gray\wood\sample_b\wood_sample_b_00198.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00199.png,data_resized/gray\wood\sample_b\wood_sample_b_00199.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00200.png,data_resized/gray\wood\sample_b\wood_sample_b_00200.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00201.png,data_resized/gray\wood\sample_b\wood_sample_b_00201.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00202.png,data_resized/gray\wood\sample_b\wood_sample_b_00202.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00203.png,data_resized/gray\wood\sample_b\wood_sample_b_00203.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00204.png,data_resized/gray\wood\sample_b\wood_sample_b_00204.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00205.png,data_resized/gray\wood\sample_b\wood_sample_b_00205.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00206.png,data_resized/gray\wood\sample_b\wood_sample_b_00206.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00207.png,data_resized/gray\wood\sample_b\wood_sample_b_00207.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00208.png,data_resized/gray\wood\sample_b\wood_sample_b_00208.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00209.png,data_resized/gray\wood\sample_b\wood_sample_b_00209.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00210.png,data_resized/gray\wood\sample_b\wood_sample_b_00210.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00211.png,data_resized/gray\wood\sample_b\wood_sample_b_00211.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00212.png,data_resized/gray\wood\sample_b\wood_sample_b_00212.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00213.png,data_resized/gray\wood\sample_b\wood_sample_b_00213.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00214.png,data_resized/gray\wood\sample_b\wood_sample_b_00214.png
wood,data_resized/rgb\wood\sample_b\wood_sample_b_00215.png,data_resized/gray\wood\sample_b\wood_sample_b_00215.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00216.png,data_resized/gray\wood\sample_c\wood_sample_c_00216.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00217.png,data_resized/gray\wood\sample_c\wood_sample_c_00217.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00218.png,data_resized/gray\wood\sample_c\wood_sample_c_00218.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00219.png,data_resized/gray\wood\sample_c\wood_sample_c_00219.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00220.png,data_resized/gray\wood\sample_c\wood_sample_c_00220.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00221.png,data_resized/gray\wood\sample_c\wood_sample_c_00221.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00222.png,data_resized/gray\wood\sample_c\wood_sample_c_00222.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00223.png,data_resized/gray\wood\sample_c\wood_sample_c_00223.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00224.png,data_resized/gray\wood\sample_c\wood_sample_c_00224.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00225.png,data_resized/gray\wood\sample_c\wood_sample_c_00225.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00226.png,data_resized/gray\wood\sample_c\wood_sample_c_00226.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00227.png,data_resized/gray\wood\sample_c\wood_sample_c_00227.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00228.png,data_resized/gray\wood\sample_c\wood_sample_c_00228.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00229.png,data_resized/gray\wood\sample_c\wood_sample_c_00229.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00230.png,data_resized/gray\wood\sample_c\wood_sample_c_00230.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00231.png,data_resized/gray\wood\sample_c\wood_sample_c_00231.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00232.png,data_resized/gray\wood\sample_c\wood_sample_c_00232.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00233.png,data_resized/gray\wood\sample_c\wood_sample_c_00233.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00234.png,data_resized/gray\wood\sample_c\wood_sample_c_00234.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00235.png,data_resized/gray\wood\sample_c\wood_sample_c_00235.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00236.png,data_resized/gray\wood\sample_c\wood_sample_c_00236.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00237.png,data_resized/gray\wood\sample_c\wood_sample_c_00237.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00238.png,data_resized/gray\wood\sample_c\wood_sample_c_00238.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00239.png,data_resized/gray\wood\sample_c\wood_sample_c_00239.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00240.png,data_resized/gray\wood\sample_c\wood_sample_c_00240.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00241.png,data_resized/gray\wood\sample_c\wood_sample_c_00241.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00242.png,data_resized/gray\wood\sample_c\wood_sample_c_00242.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00243.png,data_resized/gray\wood\sample_c\wood_sample_c_00243.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00244.png,data_resized/gray\wood\sample_c\wood_sample_c_00244.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00245.png,data_resized/gray\wood\sample_c\wood_sample_c_00245.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00246.png,data_resized/gray\wood\sample_c\wood_sample_c_00246.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00247.png,data_resized/gray\wood\sample_c\wood_sample_c_00247.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00248.png,data_resized/gray\wood\sample_c\wood_sample_c_00248.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00249.png,data_resized/gray\wood\sample_c\wood_sample_c_00249.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00250.png,data_resized/gray\wood\sample_c\wood_sample_c_00250.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00251.png,data_resized/gray\wood\sample_c\wood_sample_c_00251.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00252.png,data_resized/gray\wood\sample_c\wood_sample_c_00252.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00253.png,data_resized/gray\wood\sample_c\wood_sample_c_00253.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00254.png,data_resized/gray\wood\sample_c\wood_sample_c_00254.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00255.png,data_resized/gray\wood\sample_c\wood_sample_c_00255.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00256.png,data_resized/gray\wood\sample_c\wood_sample_c_00256.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00257.png,data_resized/gray\wood\sample_c\wood_sample_c_00257.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00258.png,data_resized/gray\wood\sample_c\wood_sample_c_00258.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00259.png,data_resized/gray\wood\sample_c\wood_sample_c_00259.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00260.png,data_resized/gray\wood\sample_c\wood_sample_c_00260.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00261.png,data_resized/gray\wood\sample_c\wood_sample_c_00261.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00262.png,data_resized/gray\wood\sample_c\wood_sample_c_00262.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00263.png,data_resized/gray\wood\sample_c\wood_sample_c_00263.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00264.png,data_resized/gray\wood\sample_c\wood_sample_c_00264.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00265.png,data_resized/gray\wood\sample_c\wood_sample_c_00265.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00266.png,data_resized/gray\wood\sample_c\wood_sample_c_00266.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00267.png,data_resized/gray\wood\sample_c\wood_sample_c_00267.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00268.png,data_resized/gray\wood\sample_c\wood_sample_c_00268.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00269.png,data_resized/gray\wood\sample_c\wood_sample_c_00269.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00270.png,data_resized/gray\wood\sample_c\wood_sample_c_00270.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00271.png,data_resized/gray\wood\sample_c\wood_sample_c_00271.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00272.png,data_resized/gray\wood\sample_c\wood_sample_c_00272.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00273.png,data_resized/gray\wood\sample_c\wood_sample_c_00273.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00274.png,data_resized/gray\wood\sample_c\wood_sample_c_00274.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00275.png,data_resized/gray\wood\sample_c\wood_sample_c_00275.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00276.png,data_resized/gray\wood\sample_c\wood_sample_c_00276.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00277.png,data_resized/gray\wood\sample_c\wood_sample_c_00277.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00278.png,data_resized/gray\wood\sample_c\wood_sample_c_00278.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00279.png,data_resized/gray\wood\sample_c\wood_sample_c_00279.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00280.png,data_resized/gray\wood\sample_c\wood_sample_c_00280.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00281.png,data_resized/gray\wood\sample_c\wood_sample_c_00281.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00282.png,data_resized/gray\wood\sample_c\wood_sample_c_00282.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00283.png,data_resized/gray\wood\sample_c\wood_sample_c_00283.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00284.png,data_resized/gray\wood\sample_c\wood_sample_c_00284.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00285.png,data_resized/gray\wood\sample_c\wood_sample_c_00285.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00286.png,data_resized/gray\wood\sample_c\wood_sample_c_00286.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00287.png,data_resized/gray\wood\sample_c\wood_sample_c_00287.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00288.png,data_resized/gray\wood\sample_c\wood_sample_c_00288.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00289.png,data_resized/gray\wood\sample_c\wood_sample_c_00289.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00290.png,data_resized/gray\wood\sample_c\wood_sample_c_00290.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00291.png,data_resized/gray\wood\sample_c\wood_sample_c_00291.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00292.png,data_resized/gray\wood\sample_c\wood_sample_c_00292.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00293.png,data_resized/gray\wood\sample_c\wood_sample_c_00293.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00294.png,data_resized/gray\wood\sample_c\wood_sample_c_00294.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00295.png,data_resized/gray\wood\sample_c\wood_sample_c_00295.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00296.png,data_resized/gray\wood\sample_c\wood_sample_c_00296.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00297.png,data_resized/gray\wood\sample_c\wood_sample_c_00297.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00298.png,data_resized/gray\wood\sample_c\wood_sample_c_00298.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00299.png,data_resized/gray\wood\sample_c\wood_sample_c_00299.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00300.png,data_resized/gray\wood\sample_c\wood_sample_c_00300.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00301.png,data_resized/gray\wood\sample_c\wood_sample_c_00301.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00302.png,data_resized/gray\wood\sample_c\wood_sample_c_00302.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00303.png,data_resized/gray\wood\sample_c\wood_sample_c_00303.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00304.png,data_resized/gray\wood\sample_c\wood_sample_c_00304.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00305.png,data_resized/gray\wood\sample_c\wood_sample_c_00305.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00306.png,data_resized/gray\wood\sample_c\wood_sample_c_00306.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00307.png,data_resized/gray\wood\sample_c\wood_sample_c_00307.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00308.png,data_resized/gray\wood\sample_c\wood_sample_c_00308.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00309.png,data_resized/gray\wood\sample_c\wood_sample_c_00309.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00310.png,data_resized/gray\wood\sample_c\wood_sample_c_00310.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00311.png,data_resized/gray\wood\sample_c\wood_sample_c_00311.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00312.png,data_resized/gray\wood\sample_c\wood_sample_c_00312.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00313.png,data_resized/gray\wood\sample_c\wood_sample_c_00313.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00314.png,data_resized/gray\wood\sample_c\wood_sample_c_00314.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00315.png,data_resized/gray\wood\sample_c\wood_sample_c_00315.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00316.png,data_resized/gray\wood\sample_c\wood_sample_c_00316.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00317.png,data_resized/gray\wood\sample_c\wood_sample_c_00317.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00318.png,data_resized/gray\wood\sample_c\wood_sample_c_00318.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00319.png,data_resized/gray\wood\sample_c\wood_sample_c_00319.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00320.png,data_resized/gray\wood\sample_c\wood_sample_c_00320.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00321.png,data_resized/gray\wood\sample_c\wood_sample_c_00321.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00322.png,data_resized/gray\wood\sample_c\wood_sample_c_00322.png
wood,data_resized/rgb\wood\sample_c\wood_sample_c_00323.png,data_resized/gray\wood\sample_c\wood_sample_c_00323.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00324.png,data_resized/gray\wood\sample_d\wood_sample_d_00324.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00325.png,data_resized/gray\wood\sample_d\wood_sample_d_00325.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00326.png,data_resized/gray\wood\sample_d\wood_sample_d_00326.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00327.png,data_resized/gray\wood\sample_d\wood_sample_d_00327.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00328.png,data_resized/gray\wood\sample_d\wood_sample_d_00328.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00329.png,data_resized/gray\wood\sample_d\wood_sample_d_00329.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00330.png,data_resized/gray\wood\sample_d\wood_sample_d_00330.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00331.png,data_resized/gray\wood\sample_d\wood_sample_d_00331.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00332.png,data_resized/gray\wood\sample_d\wood_sample_d_00332.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00333.png,data_resized/gray\wood\sample_d\wood_sample_d_00333.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00334.png,data_resized/gray\wood\sample_d\wood_sample_d_00334.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00335.png,data_resized/gray\wood\sample_d\wood_sample_d_00335.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00336.png,data_resized/gray\wood\sample_d\wood_sample_d_00336.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00337.png,data_resized/gray\wood\sample_d\wood_sample_d_00337.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00338.png,data_resized/gray\wood\sample_d\wood_sample_d_00338.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00339.png,data_resized/gray\wood\sample_d\wood_sample_d_00339.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00340.png,data_resized/gray\wood\sample_d\wood_sample_d_00340.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00341.png,data_resized/gray\wood\sample_d\wood_sample_d_00341.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00342.png,data_resized/gray\wood\sample_d\wood_sample_d_00342.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00343.png,data_resized/gray\wood\sample_d\wood_sample_d_00343.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00344.png,data_resized/gray\wood\sample_d\wood_sample_d_00344.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00345.png,data_resized/gray\wood\sample_d\wood_sample_d_00345.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00346.png,data_resized/gray\wood\sample_d\wood_sample_d_00346.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00347.png,data_resized/gray\wood\sample_d\wood_sample_d_00347.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00348.png,data_resized/gray\wood\sample_d\wood_sample_d_00348.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00349.png,data_resized/gray\wood\sample_d\wood_sample_d_00349.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00350.png,data_resized/gray\wood\sample_d\wood_sample_d_00350.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00351.png,data_resized/gray\wood\sample_d\wood_sample_d_00351.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00352.png,data_resized/gray\wood\sample_d\wood_sample_d_00352.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00353.png,data_resized/gray\wood\sample_d\wood_sample_d_00353.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00354.png,data_resized/gray\wood\sample_d\wood_sample_d_00354.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00355.png,data_resized/gray\wood\sample_d\wood_sample_d_00355.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00356.png,data_resized/gray\wood\sample_d\wood_sample_d_00356.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00357.png,data_resized/gray\wood\sample_d\wood_sample_d_00357.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00358.png,data_resized/gray\wood\sample_d\wood_sample_d_00358.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00359.png,data_resized/gray\wood\sample_d\wood_sample_d_00359.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00360.png,data_resized/gray\wood\sample_d\wood_sample_d_00360.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00361.png,data_resized/gray\wood\sample_d\wood_sample_d_00361.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00362.png,data_resized/gray\wood\sample_d\wood_sample_d_00362.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00363.png,data_resized/gray\wood\sample_d\wood_sample_d_00363.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00364.png,data_resized/gray\wood\sample_d\wood_sample_d_00364.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00365.png,data_resized/gray\wood\sample_d\wood_sample_d_00365.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00366.png,data_resized/gray\wood\sample_d\wood_sample_d_00366.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00367.png,data_resized/gray\wood\sample_d\wood_sample_d_00367.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00368.png,data_resized/gray\wood\sample_d\wood_sample_d_00368.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00369.png,data_resized/gray\wood\sample_d\wood_sample_d_00369.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00370.png,data_resized/gray\wood\sample_d\wood_sample_d_00370.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00371.png,data_resized/gray\wood\sample_d\wood_sample_d_00371.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00372.png,data_resized/gray\wood\sample_d\wood_sample_d_00372.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00373.png,data_resized/gray\wood\sample_d\wood_sample_d_00373.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00374.png,data_resized/gray\wood\sample_d\wood_sample_d_00374.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00375.png,data_resized/gray\wood\sample_d\wood_sample_d_00375.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00376.png,data_resized/gray\wood\sample_d\wood_sample_d_00376.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00377.png,data_resized/gray\wood\sample_d\wood_sample_d_00377.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00378.png,data_resized/gray\wood\sample_d\wood_sample_d_00378.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00379.png,data_resized/gray\wood\sample_d\wood_sample_d_00379.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00380.png,data_resized/gray\wood\sample_d\wood_sample_d_00380.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00381.png,data_resized/gray\wood\sample_d\wood_sample_d_00381.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00382.png,data_resized/gray\wood\sample_d\wood_sample_d_00382.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00383.png,data_resized/gray\wood\sample_d\wood_sample_d_00383.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00384.png,data_resized/gray\wood\sample_d\wood_sample_d_00384.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00385.png,data_resized/gray\wood\sample_d\wood_sample_d_00385.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00386.png,data_resized/gray\wood\sample_d\wood_sample_d_00386.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00387.png,data_resized/gray\wood\sample_d\wood_sample_d_00387.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00388.png,data_resized/gray\wood\sample_d\wood_sample_d_00388.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00389.png,data_resized/gray\wood\sample_d\wood_sample_d_00389.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00390.png,data_resized/gray\wood\sample_d\wood_sample_d_00390.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00391.png,data_resized/gray\wood\sample_d\wood_sample_d_00391.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00392.png,data_resized/gray\wood\sample_d\wood_sample_d_00392.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00393.png,data_resized/gray\wood\sample_d\wood_sample_d_00393.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00394.png,data_resized/gray\wood\sample_d\wood_sample_d_00394.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00395.png,data_resized/gray\wood\sample_d\wood_sample_d_00395.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00396.png,data_resized/gray\wood\sample_d\wood_sample_d_00396.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00397.png,data_resized/gray\wood\sample_d\wood_sample_d_00397.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00398.png,data_resized/gray\wood\sample_d\wood_sample_d_00398.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00399.png,data_resized/gray\wood\sample_d\wood_sample_d_00399.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00400.png,data_resized/gray\wood\sample_d\wood_sample_d_00400.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00401.png,data_resized/gray\wood\sample_d\wood_sample_d_00401.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00402.png,data_resized/gray\wood\sample_d\wood_sample_d_00402.png
wood,data_resized/rgb\wood\sample_d\wood_sample_d_00403.png,data_resized/gray\wood\sample_d\wood_sample_d_00403.png
